Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_dyn_SPY,w_dyn_QQQ,w_dyn_IWM,w_dyn_EFA,w_dyn_EEM,w_dyn_TLT,w_dyn_LQD,w_dyn_GLD,w_hrp_SPY,w_hrp_QQQ,w_hrp_IWM,w_hrp_EFA,w_hrp_EEM,w_hrp_TLT,w_hrp_LQD,w_hrp_GLD,w_ew_SPY,w_ew_QQQ,w_ew_IWM,w_ew_EFA,w_ew_EEM,w_ew_TLT,w_ew_LQD,w_ew_GLD,ret_dyn,ret_hrp,ret_ew,eq_dyn,eq_hrp,eq_ew,regime,vol_ann_anchor
2014-09-09,164.3256378173828,90.94847869873047,99.412841796875,48.16443634033203,35.03458023071289,85.63933563232422,80.43682861328125,120.87000274658203,-0.006351265241701931,-0.008327754501184614,-0.011910152001901153,-0.002870495875888057,-0.012436466433901838,-0.0007776986737182412,-0.0026962534077439315,0.0011589354452103962,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.005838000614463931,-0.003722098461470917,-0.005526393836353671,1.5030780703776399,1.2818044979645857,1.4770688619635877,low,0.08291123058703846
2014-09-10,164.9439697265625,91.69989013671875,99.99978637695312,48.44133377075195,34.885826110839844,85.09893798828125,80.30779266357422,120.26000213623047,0.003755783235726007,0.008228003151515395,0.005886751310010929,0.005732539337658604,-0.004254962237359994,-0.006330150084057351,-0.001605478011003747,-0.005059527219948734,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0021512910449912005,-0.0001295703748325828,0.0007941199353176387,1.506311628770366,1.2816384140753223,1.47824183179271,low,0.08291123058703846
2014-09-11,165.13352966308594,91.62655639648438,100.64716339111328,48.171722412109375,34.65095520019531,84.817626953125,80.2467041015625,119.47000122070312,0.0011485784866493987,-0.0008000345343797122,0.006452919033296922,-0.005581275847696077,-0.0067553257254324706,-0.0033111697176089194,-0.0007609698412744947,-0.006590779328068841,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0014779180793610233,-0.0015805861532499632,-0.002024757184314274,1.5040854235810543,1.2796126741445617,1.4752487510236338,low,0.08291123058703846
2014-09-12,164.16897583007812,91.15924072265625,99.576904296875,48.10615158081055,34.282997131347656,83.92935180664062,79.8597640991211,118.37999725341797,-0.005858179487862714,-0.0051132713742338964,-0.010690715656997085,-0.0013621165220532028,-0.010675771550639812,-0.01052799116873615,-0.004833543080851932,-0.00916553798561015,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006050198048921845,-0.006043601232278707,-0.007278390853373118,1.4949854088858925,1.2718792054102621,1.4645113140077333,low,0.08291123058703846
2014-09-15,164.0453338623047,90.27954864501953,98.48937225341797,48.00413513183594,34.11075973510742,84.0551528930664,79.88008117675781,118.63999938964844,-0.0007534221998914958,-0.009696922844725009,-0.0109816066791657,-0.002122904650008195,-0.005036651537777548,0.0014977704064822461,0.0002543770805738532,0.002193926623932363,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.003301836984616395,-0.0014927266282783206,-0.0030806792250724357,1.4900492107713712,1.2699806374523928,1.4599996244277862,low,0.08291123058703846
2014-09-16,165.28201293945312,91.06758117675781,98.76555633544922,48.20816421508789,34.5570182800293,83.71467590332031,79.86647033691406,118.83000183105469,0.007510368647642096,0.008690928747114413,0.0028002774326907343,0.004241232991569088,0.012997794321557343,-0.004058863975930471,-0.00017040542969759542,0.0016002230258536088,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004432528450792659,0.001953963795095373,0.004201444470099902,1.4966538962911964,1.272462133638447,1.4661337317761862,low,0.08291123058703846
2014-09-17,165.50460815429688,91.20504760742188,99.02446746826172,47.86568832397461,34.236026763916016,83.49999237060547,79.64924621582031,117.54000091552734,0.0013458539992159402,0.0015083609387120944,0.002618041857904707,-0.0071294599458422425,-0.00933215982748159,-0.0025677609851895156,-0.002723546745906802,-0.010915206737387884,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.002867140447838272,-0.0027792304131126554,-0.0033994846807469115,1.492362779368725,1.2689256681771048,1.4611496326150868,low,0.08291123058703846
2014-09-18,166.38670349121094,91.8923110961914,99.62865447998047,48.237300872802734,34.282997131347656,83.76647186279297,79.79182434082031,117.77999877929688,0.005315580028506517,0.007507117757435289,0.0060828530531766845,0.00773366997426983,0.0013710170437017943,0.0031862898383154814,0.0017884747324750094,0.0020397581785855934,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0047695201760831665,0.003412323416882367,0.004378095075808275,1.4994806337549598,1.2732556529489087,1.467546684626658,low,0.08291123058703846
2014-09-19,166.23678588867188,91.83538818359375,98.36851501464844,48.06971740722656,34.0246467590332,84.83246612548828,80.1041030883789,117.08999633789062,-0.0009014252900181319,-0.000619644339336034,-0.012729035302487368,-0.003480195684868903,-0.00756435413339096,0.012645494455758133,0.003906029998606897,-0.005875628567548752,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0021626663545404583,0.001864506176452166,-0.00182734485791064,1.4962377574390529,1.2756296459780345,1.4648649707387615,low,0.08291123058703846
2014-09-22,164.95291137695312,90.98112487792969,96.987548828125,47.8583984375,33.5079231262207,84.9360580444336,80.17878723144531,116.8499984741211,-0.007753145424444163,-0.009345649460708039,-0.014138175826209576,-0.004405784679300417,-0.015303244580001873,0.001220390320395559,0.000931904189178212,-0.002051790658185837,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006287687019096388,-0.0024293885333821707,-0.006355687014909517,1.4868298827141213,1.272530645943253,1.4555547474656414,low,0.08291123058703846
2014-09-23,164.00872802734375,90.73313903808594,96.08128356933594,47.45763397216797,33.32003402709961,85.461669921875,80.30779266357422,117.5999984741211,-0.005740401489132019,-0.002729405919494887,-0.00938807060395952,-0.008409221761953134,-0.0056230835775203936,0.00616925531539092,0.0016076790968968524,0.006397974562940334,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.003910532061438376,0.0003612423232581569,-0.002214409297103981,1.4810155867878632,1.2729903378702108,1.4523315535004098,low,0.08291123058703846
2014-09-24,165.2925567626953,91.7067642211914,96.95108032226562,47.698097229003906,33.797607421875,84.98787689208984,80.11772918701172,117.05000305175781,0.007797329067321002,0.010673481063099288,0.00901198764978961,0.005054110050271898,0.014231175128845752,-0.005559348897182126,-0.0023694928748980715,-0.00468780248018863,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.005030610262813867,0.0007250367583381614,0.00426892983838234,1.4884659989981455,1.2739133026581761,1.458531455004372,low,0.08291123058703846
2014-09-25,162.62548828125,89.77783966064453,95.3153305053711,46.99858474731445,33.06168746948242,85.99462890625,80.35533905029297,117.38999938964844,-0.016267035828087195,-0.021257970748329136,-0.01701586124706722,-0.014774017223952995,-0.022014879924123765,0.011776218205161726,0.0029613696496078035,0.0029004996819050888,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.010950911257356134,-0.002902617431243563,-0.009211459679360712,1.4721659399335247,1.2702156196999874,1.4450962513155199,low,0.08291123058703846
2014-09-26,163.91758728027344,90.73313903808594,96.17218017578125,47.19532012939453,33.2104377746582,85.86878967285156,80.17878723144531,117.05999755859375,0.007913845610485915,0.010584489685229848,0.008949465020677394,0.004177248377456255,0.00448908359064859,-0.0014644100172951369,-0.0021995558716065844,-0.002815116684032226,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004144254226667571,0.0011017092788593336,0.003704381213945507,1.4782669698524504,1.271615028034363,1.450449438721236,low,0.08291123058703846
2014-09-29,163.61941528320312,90.61370849609375,96.09425354003906,46.75813293457031,32.537147521972656,86.55723571777344,80.14484405517578,117.02999877929688,-0.0018206924842365524,-0.0013171506522740017,-0.0008106109683652107,-0.00930653075573007,-0.020481780031135433,0.00798545001228046,-0.00042343323319560255,-0.0002563012510607976,0.15157875913181337,0.09917357756701203,0.13278995938189345,0.2150352195506509,0.10142248436863029,0.04605750164636653,0.21989350095550442,0.0340489973981291,0.06613521763850282,0.13798303030306963,0.030712910895103834,0.05259727563879815,0.024807779755594908,0.10444822737291314,0.49866982716458996,0.08464573123142759,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004326837886439734,-0.0007234402913884975,-0.003303881170464651,1.4718707483210205,1.270695090487948,1.445657326131934,low,0.08291123058703846
2014-09-30,163.18873596191406,90.74229431152344,94.64022827148438,46.72169494628906,32.537147521972656,86.06867218017578,80.26026153564453,116.20999908447266,-0.002635672145674839,0.0014180488650650247,-0.015246885853470005,-0.0007795904411196375,0.0,-0.005660388385622106,0.0014390751461696993,-0.007031410399421567,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0024706442998301817,-0.0007607473797527489,-0.0035621029017591788,1.4682342792465946,1.2697284125273947,1.4405077459755702,low,0.09392883943458956
2014-10-01,160.97718811035156,89.29106140136719,93.29874420166016,46.16792297363281,31.871685028076172,87.73765563964844,80.7470703125,116.7699966430664,-0.013644754116732827,-0.0161221717888127,-0.01427598369172145,-0.011923367663738471,-0.020664438332704815,0.019205684644854948,0.006047057046292714,0.004807267982801733,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.007957733450663045,0.0016469449354035528,-0.005821338239970109,1.4565504622092238,1.2718195853057446,1.4321220631489495,low,0.09392883943458956
2014-10-02,161.00204467773438,89.29106140136719,94.1902084350586,45.672420501708984,32.04391860961914,86.97331237792969,80.7402572631836,116.73999786376953,0.00015439857544219393,0.0,0.009509583780157094,-0.010790623403366784,0.005389419441555798,-0.008749858659673038,-8.437874875699691e-05,-0.0002569378627690355,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0009905129919978621,-0.0010331843901963806,-0.000603549609676346,1.4551077300529052,1.2705055611630607,1.4312577064367271,low,0.09392883943458956
2014-10-03,162.77452087402344,90.17279815673828,94.89990234375,45.672420501708984,32.317935943603516,87.3443374633789,80.97175598144531,114.61000061035156,0.010948870866805294,0.00982642246152654,0.007506444818031532,0.0,0.008514950089795192,0.00425689132534135,0.002863100542209729,-0.01841415564252724,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004605431587256652,0.0024078837782903306,0.0031878155576477996,1.461809129155752,1.2735647908940129,1.4358202920203094,low,0.09392883943458956
2014-10-06,162.58399963378906,89.97990417480469,94.08634948730469,45.96388626098633,32.74070358276367,87.396240234375,81.0125961303711,116.02999877929688,-0.0011711465967652046,-0.0021414505933217143,-0.008609704399941798,0.006361381257563359,0.012996693234602397,0.0005940551783254477,0.0005042480864192456,0.012313702004798976,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0019492150324284534,0.0015181104507861881,0.0026059722714600886,1.4646585094848437,1.2754982029128223,1.4395619998881142,low,0.09392883943458956
2014-10-07,160.07432556152344,88.703125,92.53712463378906,45.18422317504883,32.45102310180664,88.5761947631836,81.30534362792969,116.36000061035156,-0.0155565469050849,-0.014291238640354642,-0.01660306077930862,-0.01710802576042214,-0.00888709050292924,0.013410875555551094,0.00360709130991399,0.002840071033501701,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009082553431863415,-0.00035128453322573775,-0.006573490586141595,1.4513556703130142,1.2750501401219818,1.4300990526336823,low,0.09392883943458956
2014-10-08,162.8739471435547,90.43000793457031,94.31136322021484,45.89830780029297,32.93642807006836,88.59844970703125,81.72064971923828,117.47000122070312,0.017338329094432225,0.019281038684008323,0.018991771731998064,0.015680268182811652,0.01484731019559904,0.00025122041623149016,0.005094978796762462,0.009494153355036339,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013362119948216055,0.008370067228425628,0.01262238380710995,1.4707488588672604,1.2857223955144164,1.448150311758209,low,0.09392883943458956
2014-10-09,159.64361572265625,88.96952056884766,91.76687622070312,44.666873931884766,32.419708251953125,88.21260070800781,81.38025665283203,117.63999938964844,-0.02003264207350597,-0.01628231293619553,-0.027350276093640602,-0.02719609775276499,-0.01581276415711308,-0.004364541815999878,-0.004174024144748323,0.0014461162700847296,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01682427560939363,-0.007814876689935807,-0.014220817837985456,1.4460045747134764,1.2756746335359823,1.4275564299726737,low,0.09392883943458956
2014-10-10,157.8213653564453,86.74668884277344,90.6504135131836,43.99650955200195,31.71510887145996,89.08824920654297,81.4483413696289,117.58999633789062,-0.011480134743479198,-0.025301596419735617,-0.012240908194564248,-0.015121849130104614,-0.021973329366112182,0.009877624596980716,0.0008362747280479255,-0.0004251418052048095,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0108297019837884,-0.003660428275325725,-0.009478632541771503,1.4303447761021348,1.2710051180372715,1.4140251471403196,low,0.09392883943458956
2014-10-13,155.22886657714844,85.38722229003906,90.286865234375,43.938201904296875,32.03608703613281,89.62996673583984,81.65937042236328,118.5199966430664,-0.016563207967136506,-0.01579578143557825,-0.004018505976784326,-0.0013261579024912429,0.010069799393944479,0.00606227166604878,0.0025876050637316794,0.007877727689300507,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.002495658093090671,8.478739286440096e-05,-0.00138828118362061,1.4267751245857456,1.2711128832475471,1.4120620826353785,low,0.09392883943458956
2014-10-14,155.46908569335938,85.39641571044922,91.34278106689453,44.047508239746094,32.2239875793457,90.2162094116211,81.84321594238281,118.58999633789062,0.0015463195835137,0.00010766160654185342,0.011627261849050718,0.002484639642124531,0.005848143808291795,0.006519401910467515,0.0022488402365610227,0.0005904407146894997,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.003689390393676505,0.0025391143847507914,0.0038715886689050794,1.432039055024329,1.274340384254043,1.4175290061943002,low,0.09392883943458956
2014-10-15,154.41717529296875,84.84530639648438,92.26017761230469,43.78519058227539,31.816877365112305,90.92863464355469,81.90446472167969,118.98999786376953,-0.006789035676122879,-0.006474455642083932,0.00999334854734002,-0.005973138498779118,-0.012714247340547491,0.007865848005604192,0.0007480873244114505,0.003367302917756554,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0024878875915254573,3.646393560354931e-05,-0.0012470362953026504,1.4284763028287542,1.2743868517197516,1.4157612960739316,low,0.09392883943458956
2014-10-16,154.28463745117188,84.3125228881836,93.29874420166016,43.37714385986328,31.527204513549805,90.34974670410156,81.72064971923828,119.22000122070312,-0.0008586787927313821,-0.006299268231624744,0.011194044717662166,-0.009362982439276468,-0.009146075284269362,-0.006386750619824966,-0.0022467832080037553,0.0019310980168238956,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0031157971613980573,-0.002807735048333429,-0.002646924480155577,1.424025460419276,1.2708087110910429,1.4120138828412967,low,0.09392883943458956
2014-10-17,156.10687255859375,85.4239730834961,93.02180480957031,44.18595504760742,31.879512786865234,89.84518432617188,81.68667602539062,118.98999786376953,0.011741661637367784,0.013096371228400905,-0.0029727219837427654,0.018474316274040614,0.011112762620623329,-0.005600198559718272,-0.0004158160496459118,-0.0019310980168238956,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.007564958589226997,0.002231256468471941,0.005438159643812723,1.4347981540573527,1.2736442112478552,1.4196926397554674,low,0.09392883943458956
2014-10-20,157.6226348876953,86.70074462890625,94.1123046875,44.46284866333008,31.973453521728516,90.171630859375,81.83641052246094,119.80000305175781,0.009662936302107461,0.014835695653526493,0.011654873875589722,0.00624699949942098,0.002942409979381555,0.003626848866392862,0.001831356563534392,0.006784273141083652,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006769074250254715,0.004832853698452516,0.00719817423512964,1.4445104092962953,1.279799547384697,1.4299118347367585,low,0.09392883943458956
2014-10-21,160.74526977539062,88.97870635986328,95.6615219116211,44.99476623535156,32.10655212402344,89.45186614990234,81.78874969482422,120.0199966430664,0.0196171472202753,0.02593461440437128,0.01632734785284029,0.011892198142142707,0.004154144256372394,-0.008014191615566268,-0.0005825611283905019,0.0018346564364613016,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.010079432355300358,0.004159927930605781,0.008895419446063313,1.4590702542533245,1.2851234212674392,1.442631500277632,low,0.09392883943458956
2014-10-22,159.60220336914062,88.51942443847656,94.29405975341797,44.666873931884766,31.895170211791992,89.54833221435547,81.65257263183594,119.33999633789062,-0.007136446223731774,-0.005175073611622949,-0.014397953133715724,-0.0073140255870773885,-0.006605531011328658,0.0010778320322950563,-0.0016663728922532428,-0.0056818361839994225,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006234155728795755,-0.0031498952305202515,-0.005862425826429263,1.4499741830690558,1.281075417132159,1.434174180112384,low,0.09392883943458956
2014-10-23,161.45755004882812,89.851318359375,95.96444702148438,45.09678649902344,31.887340545654297,88.75428771972656,81.49597930908203,118.5199966430664,0.011557769625781589,0.014934272903180279,0.017559584763126246,0.009578839638647363,-0.00024551138185202603,-0.008906764737855788,-0.0019196415656592691,-0.006894837025991585,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006407264468092316,0.0006735981665998239,0.004457964027422101,1.4592645511318854,1.2819383471844152,1.4405676770163824,low,0.09392883943458956
2014-10-24,162.6999969482422,90.5861587524414,96.12887573242188,45.34452819824219,32.11438751220703,88.8433609008789,81.53006744384766,118.3499984741211,0.007665735350779634,0.008145142211823497,0.00171196737855972,0.005478520954608879,0.007095055896154889,0.0010030897290906893,0.00041819250287122856,-0.0014353713145327518,0.14558492030007647,0.09302186986654389,0.12598561875881764,0.22560226924391222,0.10980532183064982,0.0389473117948393,0.22831648445708025,0.03273620374808048,0.05325963871533326,0.11510362386842421,0.024443445642477944,0.04626117206873199,0.022516275675304443,0.09440684953735962,0.5534307504605381,0.09057824403183046,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0041919760366963205,0.001996978816010485,0.0037602915886694732,1.4653817531614308,1.2844983509071741,1.445984631535176,low,0.09392883943458956
