Date,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD,ret_SPY,ret_QQQ,ret_IWM,ret_EFA,ret_EEM,ret_TLT,ret_LQD,ret_GLD,w_ew_SPY,w_ew_QQQ,w_ew_IWM,w_ew_EFA,w_ew_EEM,w_ew_TLT,w_ew_LQD,w_ew_GLD,w_rp_SPY,w_rp_QQQ,w_rp_IWM,w_rp_EFA,w_rp_EEM,w_rp_TLT,w_rp_LQD,w_rp_GLD,w_hrp_SPY,w_hrp_QQQ,w_hrp_IWM,w_hrp_EFA,w_hrp_EEM,w_hrp_TLT,w_hrp_LQD,w_hrp_GLD,ret_ew,ret_rp,ret_hrp,eq_ew,eq_rp,eq_hrp
2010-12-31,96.4826431274414,47.829898834228516,63.95132064819336,37.697967529296875,34.85634231567383,62.17521667480469,63.89765548706055,138.72000122070312,0.00023875684903273964,-0.0036658535823930194,-0.006624749383544959,0.00602990421615246,0.006950812298275544,0.011003722913532243,0.00249271836310605,0.012257650782176555,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,0.0035853703070422016,0.006682764932109123,0.003791005353051525,1.1364643062071904,1.0799512549328023,1.008924193068866
2011-01-03,97.48011016845703,48.57642364501953,65.06298065185547,38.0087776184082,35.192909240722656,61.706233978271484,64.14514923095703,138.0,0.010285230717948401,0.015487360438940723,0.01723355481498956,0.00821094169948422,0.009609510666418686,-0.007571511869407743,0.0038658017943671297,-0.005203836674789741,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,0.006489631448493904,-0.0007681839851110051,0.0031171533059374526,1.1438395407088433,1.0791216536740624,1.0120691644527309
2011-01-04,97.42640686035156,48.541290283203125,64.09846496582031,37.892215728759766,35.353878021240234,61.77881622314453,64.22766876220703,134.75,-0.0005510673556035073,-0.0007235212182816753,-0.014935317739650067,-0.0030714217598912796,0.0045634696097804905,0.001175563408096103,0.0012856232948053048,-0.023832475368098294,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,-0.0045111433911053656,-0.004914925168419239,-0.0022983841641369355,1.1386795165242896,1.0738178514986336,1.0097430407121415
2011-01-05,97.9327621459961,48.95407485961914,64.8504638671875,37.73033142089844,35.266075134277344,60.41803741455078,63.756263732910156,134.3699951171875,0.00518385107933117,0.008467829057068332,0.011663647513113773,-0.004281383297561447,-0.002486632411450529,-0.022272833090394073,-0.00736666161046351,-0.0028240572403506192,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,-0.001739530000088363,-0.009381867864183227,-0.006468230822580438,1.1366987493448093,1.0637434343056722,1.0032117896533213
2011-01-06,97.74095916748047,49.1121711730957,64.54800415039062,37.296504974365234,34.892921447753906,60.682273864746094,63.85050582885742,133.8300018310547,-0.0019604373919808182,0.0032242786246254873,-0.004674866283495227,-0.0115646961125222,-0.010637472695036454,0.004363933779281126,0.0014770707448388265,-0.004026801058528484,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,-0.002974873799102218,0.0007301229816650321,0.0004160386341995688,1.133317214017911,1.064520097833654,1.0036291645161015
2011-01-07,97.54913330078125,49.0682487487793,64.1801986694336,37.147579193115234,34.570987701416016,61.005950927734375,64.17462921142578,133.5800018310547,-0.001964522889700504,-0.0008947288528911024,-0.005714466197679791,-0.004001015838504429,-0.00926916020857016,0.005319788777960355,0.005063444377048754,-0.0018697884851865965,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,-0.0016663061646904342,0.0034121878933054545,0.0031072107129023413,1.1314287605576432,1.0681524404236624,1.0067476518078673
2011-01-10,97.42640686035156,49.252689361572266,64.54800415039062,37.08283233642578,34.21248245239258,61.33622360229492,64.2865219116211,134.1199951171875,-0.0012588907976498476,0.0037518118253947463,0.005714466197679791,-0.0017444837439333227,-0.01042426311548672,0.0053991761736558175,0.001742047732161467,0.004034322186689643,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,0.0009017733073139467,0.003074309487043662,0.0022441538689174393,1.1324490528130415,1.0714362716048655,1.0090069484456956
2011-01-11,97.77165222167969,49.32294845581055,64.80958557128906,37.33536148071289,34.57832336425781,60.99278259277344,64.25711059570312,134.91000366210938,0.00353738887527566,0.0014254862091935827,0.0040443205227944645,0.006786784269642077,0.010636431906650756,-0.005615052759126549,-0.00045760829778274115,0.0058730314038273335,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,0.003278847766309323,1.5529313659475583e-05,0.00039688440323649754,1.1361621808603166,1.0714529102747934,1.0094074075662909
2011-01-12,98.65399932861328,49.67424774169922,65.36537170410156,38.15769577026367,35.27339553833008,60.517120361328125,64.21583557128906,135.4600067138672,0.008984091790133597,0.007097186061042926,0.008539115688702914,0.021786554850448336,0.019902018946897915,-0.007829232837760713,-0.0006425481327481108,0.004068526754664958,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,0.007738214140172728,-0.0009941440074706384,0.0007847484533744379,1.1449540471137793,1.0703877317847568,1.0101995384682032
2011-01-13,98.49285125732422,49.69182205200195,65.34089660644531,38.26129913330078,34.96609878540039,61.05879211425781,64.49278259277344,134.0500030517578,-0.0016348027543955368,0.00035372860217686153,-0.00037450534329686036,0.0027114574496089894,-0.008750026363799623,0.008910898978959914,0.004303479484975448,-0.010463555902437527,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,-0.0006179157310260419,0.001639954049551627,0.0024468254968230186,1.1442465619967659,1.0721431184800874,1.0126713204558062
2011-01-14,99.20643615722656,50.06068420410156,65.83131408691406,38.49440002441406,35.06853485107422,60.6690788269043,64.1864242553711,132.69000244140625,0.0072189233268762365,0.007395580265060264,0.007477494858565414,0.006073857975259056,0.0029252994812307698,-0.006403046661830558,-0.004761591615900507,-0.010197288500116919,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,0.0012161536411429696,-0.006443356253148838,-0.003939296374227647,1.1456381416195036,1.0652349184133583,1.0086821079948503
2011-01-18,99.375244140625,50.20119094848633,65.88036346435547,38.74693298339844,35.01731491088867,60.38496780395508,64.1510238647461,133.42999267578125,0.0017001369291094193,0.0028027968986643614,0.0007447992557789718,0.006538827048429674,-0.0014616345375921824,-0.004693961953597281,-0.0005516767247808474,0.005561341914814832,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,0.0013300786038533685,8.126641315230553e-05,2.5716584934633725e-05,1.1471619303994303,1.0653214862343423,1.0087080478539525
2011-01-19,98.40077209472656,49.63032913208008,64.1883544921875,38.481449127197266,34.74659729003906,60.821006774902344,64.10386657714844,133.72000122070312,-0.009854379213936504,-0.011436629196043047,-0.026018622321629437,-0.0068753195322863725,-0.007761003394334054,0.007195038917084062,-0.0007353682898214586,0.0021711298182145455,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,-0.006664394151594033,0.0016459419398455757,-0.0016497740261877034,1.139516791139545,1.067074943547954,1.0070439075165964
2011-01-20,98.27035522460938,49.279029846191406,63.518131256103516,38.15121841430664,34.36613082885742,59.982059478759766,63.82695007324219,131.1999969482422,-0.0013262433689265052,-0.007103488824854676,-0.010496403304870228,-0.008618589633194063,-0.011010137060819325,-0.013889726642013933,-0.004329167023971792,-0.019025217431059005,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,-0.00947487166121369,-0.00995250238681062,-0.0072374905586183366,1.1287200157876998,1.0564548776253873,0.9997554367438309
2011-01-21,98.49285125732422,48.90138244628906,63.09309387207031,38.35842514038086,34.00761413574219,60.457645416259766,63.921234130859375,131.02999877929688,0.0022615623268773533,-0.007692965502338112,-0.006714080529364175,0.005416499751953019,-0.010487065731354495,0.00789753528227255,0.0014760926008277053,-0.0012965579493560142,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,-0.001142372468810271,0.0021436065106457763,0.00106795868618101,1.127430597116669,1.0587195011792685,1.0008231342465583
2011-01-24,99.05294799804688,49.5776252746582,63.55900573730469,38.76634216308594,34.27101135253906,60.48408126831055,63.95071792602539,130.36000061035156,0.005670565951529483,0.01373396165319063,0.007357382441539606,0.010578205697943321,0.007715402046399866,0.0004371667776954524,0.00046114562598376097,-0.0051264366488759094,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,0.005103424193175776,-0.0009180755323023292,0.0009706927976532518,1.1331843537021207,1.0577475167096646,1.0017946260546962
2011-01-25,99.1066665649414,49.64789581298828,63.657108306884766,38.68864822387695,34.066158294677734,61.05879211425781,64.26887512207031,130.10000610351562,0.0005421747345328853,0.0014163805703915067,0.001542298155597699,-0.002006170677418151,-0.005995380626143465,0.009456994280389708,0.004962702523958029,-0.0019964262189162696,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,0.0009903215927989928,0.0041956421328754245,0.003982072513983145,1.1343065706362137,1.062185446756716,1.0057838448997647
2011-01-26,99.49031829833984,49.9113655090332,64.6706314086914,38.93471145629883,34.36613082885742,60.13398361206055,63.90944290161133,131.16000366210938,0.003863625733417031,0.005292733344838041,0.015796182157278515,0.006339948635138093,0.008767044311098093,-0.015262072313375619,-0.00560833014683304,0.0081145474648876,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,0.0034129598983060894,-0.004262036958434983,-0.0030583393739224973,1.1381779134741803,1.057658373125927,1.0027078165652525
2011-01-27,99.73580932617188,50.2187614440918,64.85860443115234,39.02535629272461,34.249061584472656,60.404876708984375,64.0155258178711,127.93000030517578,0.0024644473594737093,0.006139948287710695,0.002902405054712176,0.0023254181246978867,-0.0034123451050516174,0.0044947090466909145,0.0016585181397861248,-0.024934738182944116,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,-0.0010452046593655284,-0.004285696363217335,-0.0007594316293147241,1.1369882846158301,1.053125570482695,1.001946328534392
2011-01-28,97.99412536621094,48.94529724121094,63.27293014526367,38.15769577026367,33.16621017456055,60.721900939941406,64.09803009033203,130.27999877929688,-0.0176172516244133,-0.025685399163892786,-0.02475199016447238,-0.022484134840131453,-0.03212757351874673,0.005234597353431347,0.0012879867908068832,0.018202729323755662,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.210140599257088,0.5439243681761115,0.24593503256680052,0.029922160747563608,0.025745563049958075,0.04809094398469379,0.016515989147129703,0.014891278961022087,0.09427774252402353,0.6645086053245327,0.10604771626107647,-0.012242629480457845,0.006277257655170945,5.119594424879371e-05,1.1230685583236573,1.0597363110318636,1.001997624122768
2011-01-31,98.73069763183594,49.18241500854492,63.71428298950195,38.4879264831543,33.51739501953125,60.259483337402344,63.921234130859375,129.8699951171875,0.007488386024642857,0.004832849424820207,0.006951166349353777,0.008617132893403934,0.01053296655888536,-0.0076444794742300815,-0.0027620229337017577,-0.0031520585138853363,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.0031079925411611198,-0.0038704248018937423,-0.0018298007745437366,1.12655904702614,1.0556346813301785,1.0001641680940572
2011-02-01,100.31124877929688,50.10458755493164,65.18556213378906,39.400901794433594,34.32956314086914,59.961158752441406,63.83663558959961,130.8000030517578,0.015881922362669165,0.01857643077790927,0.022829244546326954,0.02344410995404589,0.023942323721299008,-0.00496296130365792,-0.0013243576119386091,0.007135549830275423,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.013190282784616147,-5.4362417739898736e-06,0.0024050710746000097,1.1414186794299825,1.0556289426448258,1.0025696340045915
2011-02-02,100.11944580078125,50.02555465698242,64.94036865234375,39.3685417175293,34.07347106933594,59.97443389892578,63.7123908996582,130.4499969482422,-0.0019139088198647514,-0.0015786038572560557,-0.0037685612721691797,-0.0008216404047560744,-0.007487775096832738,0.00022137125844157168,-0.0019481878091607285,-0.002679474165923068,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,-0.002497097520940128,-0.0016773970462131524,-0.001973754927872965,1.1385684456752232,1.0538582337745361,1.0005908072489391
2011-02-03,100.34196472167969,50.113372802734375,65.16925048828125,39.3750114440918,34.02956771850586,59.477291107177734,63.55858612060547,132.1999969482422,0.0022200683085351613,0.0017539266795103536,0.0035182959345902987,0.00016432396856069786,-0.0012893215249540901,-0.008323792094569349,-0.002416966656930697,0.013325916144527383,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.0011190563449087199,0.00021665196583748702,-0.00060638072434255,1.139842567918469,1.0540865542325975,0.9999840682704689
2011-02-04,100.62581634521484,50.39442825317383,65.28365325927734,39.362056732177734,34.022247314453125,58.87393569946289,63.36337661743164,131.66000366210938,0.002824848946275438,0.00559272375020603,0.0017539326000042266,-0.00032906259608100896,-0.00021514206718586948,-0.010196102754156833,-0.003076057963294687,-0.004093034478557023,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,-0.0009672368203487158,-0.004802291819206645,-0.0030886127581138774,1.1387400702173773,1.0490245229964705,0.9968955047192981
2011-02-07,101.2549819946289,50.63154983520508,65.92940521240234,39.485084533691406,34.066158294677734,59.1789436340332,63.43439483642578,131.67999267578125,0.006233061208055446,0.004694278084846459,0.0098428795751202,0.0031206686604332567,0.0012898227214885871,0.005167321880932718,0.0011201809875052149,0.000151811452785644,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.003952503071395941,0.0017223353895807025,0.002124205967109246,1.1432409438424334,1.0508312950569654,0.9990131160990071
2011-02-08,101.71533966064453,50.96528625488281,66.39529418945312,39.744083404541016,34.08079147338867,58.63531494140625,63.203643798828125,133.13999938964844,0.004536214473806588,0.006569842781293467,0.007041631747221722,0.006537990999311738,0.00042945954252227025,-0.009228637645352755,-0.0036442651112054136,0.011026520280860375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.002908594633557249,-0.0012065514245534104,-0.001225731878432437,1.1465661683165562,1.049563413060949,0.9977885938756325
2011-02-09,101.48514556884766,50.87746047973633,66.10102081298828,39.627540588378906,33.29790115356445,59.14580154418945,63.611839294433594,133.07000732421875,-0.0022656854387790304,-0.0017247334686811833,-0.00444199312751703,-0.0029366389158536066,-0.02323955909731623,0.00866844897711605,0.00643765091449211,-0.0005258409922781482,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,-0.0025035438936021337,0.005193502639055876,0.004199639800966692,1.1436956895872565,1.0550143234165377,1.0019789465674231
2011-02-10,101.52350616455078,50.95649719238281,66.36262512207031,39.3685417175293,32.98329162597656,58.46298599243164,63.2983283996582,132.85000610351562,0.00037792080122756033,0.0015522666568865695,0.0039498331386944585,-0.006557282116371077,-0.009493247696801266,-0.011611772185217362,-0.004940684236958148,-0.0016546424472636545,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,-0.003547201010725365,-0.005519029798515198,-0.004506099255225009,1.1396387710811904,1.0491916679277415,0.9974639299825445
2011-02-11,102.12964630126953,51.32536315917969,67.08187866210938,39.38796615600586,33.38570022583008,59.304901123046875,63.64737319946289,132.32000732421875,0.0059526888657002175,0.007212766069845777,0.010779919514108727,0.0004932783180691125,0.012126552472933039,0.014298116309019449,0.005499133488001462,-0.003997431521033157,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.006545627939580578,0.004996553136919634,0.005611178581367515,1.1470984224622087,1.054434009847356,1.0030608782221493
2011-02-14,102.37516784667969,51.44832992553711,67.42515563964844,39.46566390991211,33.21742248535156,59.344688415527344,63.68872833251953,132.9499969482422,0.002401133336589645,0.0023929630500774124,0.005104234505052929,0.001970683632112724,-0.00505315942259843,0.0006706688851858544,0.000649542965633465,0.004749808107153086,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.0016107343824008358,0.0016589848413624563,0.0013635662366975653,1.1489460933312663,1.0561832998859098,1.0044286181690452
2011-02-15,102.05291748046875,51.378082275390625,67.04103088378906,39.34910583496094,33.28327560424805,59.609832763671875,63.83073425292969,133.97000122070312,-0.0031527041170855696,-0.0013663349633912247,-0.005713344160093392,-0.0029577745466613514,0.001980524785871296,0.004457918616593837,0.0022272047926170657,0.007642808665807799,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.0003897873842073074,0.004017410889545064,0.002271524780191295,1.1493939380235811,1.060426422176227,1.0067102026651493
2011-02-16,102.69745635986328,51.71181106567383,67.58045959472656,39.82179260253906,33.56129837036133,59.417564392089844,63.75382614135742,134.10000610351562,0.006295871370813444,0.006474542659500315,0.008014048813208774,0.011941064041340432,0.008318532164923287,-0.0032306602245277816,-0.001205602318179011,0.0009699324016301247,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.004697216113588698,-0.0010924032933417802,0.00013717168254093822,1.1547928897501267,1.059268008860295,1.00684829479748
2011-02-17,103.00432586669922,51.69424057006836,68.05455780029297,39.9577751159668,33.67837142944336,59.510379791259766,63.872154235839844,135.0399932861328,0.002983637099908343,-0.00033983496123557444,0.006990822067902691,0.0034089591860229085,0.003482265089479686,0.001560868114743208,0.0018542953094309311,0.006985145327737641,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.003365769654248729,0.003051105241640556,0.002677159076918948,1.15867965661539,1.062499947034431,1.0095437878489775
2011-02-18,103.21917724609375,51.58006286621094,68.12812805175781,40.09375,33.883235931396484,59.324764251708984,63.96678924560547,135.41000366210938,0.0020836757584525856,-0.0022111550807548674,0.001080464203826459,0.0033971873642308914,0.006064542803007278,-0.0031239191401741806,0.0014805351870874617,0.0027362589093060663,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.0014384487506227117,0.000833210489150057,0.001193328699302454,1.1603463579198203,1.0633852331350213,1.0107485054242202
2011-02-22,101.1475830078125,50.08702850341797,66.37893676757812,38.947662353515625,32.80036926269531,60.21311950683594,64.14425659179688,136.2899932861328,-0.02027399361162807,-0.029373156802416922,-0.026010379482793944,-0.029001707898022477,-0.032480603439620115,0.01486343210828256,0.002770525500724652,0.006477679138460424,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,-0.014128525560876737,0.006187726672946154,0.0001355673039501455,1.14395237474248,1.069965170305708,1.0108855298740722
2011-02-23,100.52609252929688,49.67424774169922,65.23460388183594,38.99946212768555,32.82963943481445,60.43190383911133,64.06735229492188,137.50999450683594,-0.006163347241342265,-0.008275417736063773,-0.01738972627565616,0.0013291005188476035,0.0008919753216769521,0.0036269141658884507,-0.0011996465338173223,0.008911682609680227,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,-0.0022835581463482857,0.002280050211357184,-0.000717440078805116,1.1413400929781023,1.0724047446184084,1.0101602800798564
2011-02-24,100.4570541381836,49.937713623046875,65.6514892578125,39.031829833984375,32.91012954711914,60.81637191772461,64.13835906982422,136.47999572753906,-0.0006870067960758064,0.005289856601737863,0.006370222775144541,0.0008296084132797255,0.0024487506960229055,0.006341852942526316,0.0011077007632014357,-0.007518549348771941,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.2074357630857414,0.5474435996392595,0.245120637274999,0.03200493505562584,0.02771458965896187,0.04975429610961858,0.0174567749507978,0.015737675424034054,0.09307070307407385,0.6538477414767111,0.1104132842501769,0.0017728045058831299,7.89791898861429e-05,0.0009789451064454694,1.143363465837679,1.0724894422763684,1.011149171542766
