Date,px_SPY,px_QQQ,px_TLT,px_GLD,ret_SPY,ret_QQQ,ret_TLT,ret_GLD,w_ew_SPY,w_ew_QQQ,w_ew_TLT,w_ew_GLD,w_iv_SPY,w_iv_QQQ,w_iv_TLT,w_iv_GLD,w_hrp_SPY,w_hrp_QQQ,w_hrp_TLT,w_hrp_GLD,ret_ew,ret_iv,ret_hrp
2018-06-22,245.26409912109375,167.22555541992188,98.02162170410156,120.33999633789062,0.001823568017940147,-0.0022192038015712567,-8.350868470863304e-05,0.0024156041546103957,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0004841149215676632,0.0007285519294252586,0.0008321784012322123
2018-06-25,241.9253692626953,163.4579315185547,98.24128723144531,119.88999938964844,-0.013612794821430518,-0.022530192182087627,0.002240990543972643,-0.0037393797734436296,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.009410344058247283,-0.007363610384650783,-0.005541125532073915
2018-06-26,242.46096801757812,164.12557983398438,98.37952423095703,119.26000213623047,0.0022139007435024727,0.004084526882403905,0.0014071171439971053,-0.0052547940330739396,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0006126876842073858,0.0001484827317844113,-0.00037262287742642316
2018-06-27,240.452392578125,161.89366149902344,99.3066177368164,118.58000183105469,-0.00828411870114909,-0.013598845086905786,0.009423642908486851,-0.005701830395735019,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.004540287818825761,-0.002936260524281454,-0.0015514356554597168
2018-06-28,241.82713317871094,163.28622436523438,99.33098602294922,118.22000122070312,0.005717308885330619,0.008601713330322891,0.0002453843126284383,-0.00303593021413906,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.002882119078535722,0.0020068125885303123,0.0011065830645501542
2018-06-29,242.17529296875,163.72494506835938,98.98942565917969,118.6500015258789,0.0014397052368055885,0.0026868200598704206,-0.0034386084085646917,0.003637288959023266,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0010813014617836458,0.0007583411350087685,0.0005388927833840226
2018-07-02,242.69296264648438,164.8218994140625,98.91201782226562,117.45999908447266,0.0021375825394425174,0.006699982982099062,-0.0007819808671339912,-0.010029518972628937,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0004934835795553372,-0.0014736645830405045,-0.0024822562815775676
2018-07-03,241.83609008789062,162.9142303466797,99.44180297851562,118.6500015258789,-0.0035306856418489962,-0.011574123791586732,0.005356125250644217,0.01013112932642235,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,9.561128590770962e-05,0.0017796894195966349,0.003363524751165432
2018-07-05,243.80897521972656,164.93630981445312,99.72711181640625,119.05000305175781,0.00815794338685727,0.012411926591498368,0.0028691036299117734,0.003371272825408722,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.006702561608419033,0.005860798091016367,0.005117218732740318
2018-07-06,245.87107849121094,167.5021209716797,100.0531234741211,118.86000061035156,0.008457864480279964,0.015556375428266822,0.0032690373939137096,-0.0015959885471287238,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.006421822188832943,0.0051651458568176545,0.004023777724021624
2018-07-09,248.0850372314453,169.00918579101562,99.40922546386719,119.1500015258789,0.009004551303147812,0.00899728797816679,-0.006435561308792637,0.0024398528860691826,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.003501532714647787,0.00234281973014447,0.001117889253991873
2018-07-10,248.97775268554688,169.13319396972656,99.40106964111328,118.93000030517578,0.003598425217675283,0.000733736324037837,-8.204291619662296e-05,-0.001846422307055895,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0006009240796151505,0.00043047057837601247,6.386657575403753e-05
2018-07-11,247.1566162109375,168.27471923828125,99.7841567993164,117.63999938964844,-0.007314454624825162,-0.00507573180223253,0.0038539540830522245,-0.010846724226159843,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.004845739142541328,-0.004481654605368796,-0.004129470208117327
2018-07-12,249.39732360839844,171.1743927001953,99.77600860595703,118.12999725341797,0.009065941393001653,0.017231783092789277,-8.165818723870899e-05,0.004165231777556899,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.00759532451902728,0.006188615421949185,0.005043122395033337
2018-07-13,249.59376525878906,171.3174285888672,100.0286636352539,117.61000061035156,0.0007876654310015052,0.0008356149913286703,0.0025322222528931793,-0.004401901762097649,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-6.159977171857345e-05,-0.00014001795130240587,-0.00031429091953560266
2018-07-16,249.37057495117188,170.9073028564453,99.61298370361328,117.55000305175781,-0.0008942142740856474,-0.0023939521845504075,-0.004155608168038394,-0.0005101399394812356,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.001988478641538921,-0.002046267273062678,-0.002145027915509875
2018-07-17,250.37930297851562,171.94699096679688,99.42552185058594,116.27999877929688,0.004045096449496022,0.00608334514075648,-0.001881901796909502,-0.01080394929383155,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0006393523751221375,-0.0016822477205286476,-0.0028896424256243843
2018-07-18,250.90599060058594,171.6227569580078,99.02610778808594,116.30999755859375,0.002103558943590045,-0.0018856625926746418,-0.004017218668464495,0.00025798744076199753,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0008853337191967736,-0.0009841454315892288,-0.001251130683825905
2018-07-19,249.95974731445312,170.76425170898438,99.65373992919922,115.80999755859375,-0.0037713060731145998,-0.00500228095760924,0.006338047158799709,-0.004298856594405098,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0016835991165823072,-0.0009884050174433692,-0.0003835801152459145
2018-07-20,249.67405700683594,170.7261199951172,98.43109893798828,116.55999755859375,-0.0011429452569328147,-0.00022330033063455712,-0.012268892186882097,0.006476124823511453,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0017897532377345038,-0.0022746387305928946,-0.0025522182141490585
2018-07-23,250.13832092285156,171.26980590820312,97.2165756225586,116.0,0.0018594800019728908,0.003184550279134113,-0.012338816985014489,-0.004804371742649027,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.003024789611639128,-0.0042237148352402745,-0.005442755394770465
2018-07-24,251.3970184326172,171.9755859375,97.5508041381836,116.04000091552734,0.0050320059122561656,0.004120866638192888,0.0034379786932903222,0.0003448354786839136,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0032339216806058224,0.0030518105306550644,0.00275629145671418
2018-07-25,253.5395965576172,174.37924194335938,97.39590454101562,116.68000030517578,0.008522687096125248,0.013976728107982339,-0.0015878864201729348,0.005515334234738045,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.006606715754668174,0.005434870136337795,0.004455285304111003
2018-07-26,252.94146728515625,171.73712158203125,97.20844268798828,115.7699966430664,-0.0023591158169450344,-0.015151576138783263,-0.0019247406131784883,-0.0077991400388178755,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.006808643151931165,-0.005897943391766622,-0.0055836330131257515
2018-07-27,251.22744750976562,169.41932678222656,97.37149810791016,115.83000183105469,-0.006776349460558384,-0.013496178219672639,0.0016773792009530109,0.0005183138095208317,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.004519208667439295,-0.003192757927001355,-0.002026456374738112
2018-07-30,249.9151611328125,167.02520751953125,97.03727722167969,115.6500015258789,-0.005223499223356631,-0.014131323197693613,-0.0034324303592420113,-0.0015540041641225466,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0060853142361037005,-0.005103069749103874,-0.004408740562873206
2018-07-31,251.1470947265625,168.30332946777344,97.56707763671875,115.98999786376953,0.004929407196289759,0.007652269781450283,0.005459761755564729,0.002939873181190933,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.005245327978623926,0.004980092448783718,0.00478395199726929
2018-08-01,250.7274932861328,168.94239807128906,96.772216796875,115.13999938964844,-0.0016707397745792107,0.0037971239519536404,-0.00814681405958817,-0.007328204929526905,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0033371587029351613,-0.004382543641978033,-0.005294000920108758
2018-08-02,252.0934295654297,171.24114990234375,96.91110229492188,114.5199966430664,0.005447891898069823,0.01360671955233328,0.0014351794620803826,-0.005384772884042377,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.003776254507110277,0.0024746781250636002,0.001312075046236407
2018-08-03,253.17349243164062,171.7657928466797,97.39310455322266,114.91999816894531,0.004284375313044819,0.003063766767714027,0.004973653656667132,0.003492853105171001,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.003953662210649245,0.0040702279549033,0.004122939707572276
2018-08-06,254.1019744873047,172.77679443359375,97.45027923583984,114.33000183105469,0.003667374679498625,0.005885930895545011,0.0005870506221099525,-0.0051339744804317355,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0012515954291804632,0.0005748278894295877,-0.00016148068127704994
2018-08-07,254.94097900390625,173.40634155273438,96.94377136230469,114.58999633789062,0.0033018417833801106,0.0036437018131076915,-0.005197603100852599,0.0022740706959851753,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0010055027979050946,0.0004281961871060756,-0.00012623020427015674
2018-08-08,254.83389282226562,173.61619567871094,97.04180908203125,114.91000366210938,-0.0004200430313675563,0.0012101871482752546,0.0010112843594682897,0.002792628802213759,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0011485143196474368,0.0012094386937368078,0.0013861793390503785
2018-08-09,254.4857940673828,173.51126098632812,97.85873413085938,114.73999786376953,-0.0013659829586545325,-0.00060440612681667,0.00841827926082428,-0.0014794690881722028,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0012421052717952186,0.0017649064327922303,0.002283390658814528
2018-08-10,252.78070068359375,172.18544006347656,98.56947326660156,114.69000244140625,-0.006700151535128818,-0.0076411232061534,0.007262909560957098,-0.0004357279352805721,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0018785232789014228,-0.0007398415998110133,0.0004276096183333301
2018-08-13,251.83448791503906,171.99473571777344,98.36521911621094,112.95999908447266,-0.003743216020826945,-0.0011075520998339305,-0.002072184659424714,-0.01508416880379293,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.00550178039596963,-0.006014666470427357,-0.0066314023502397
2018-08-14,253.44126892089844,173.07249450683594,98.1446533203125,113.06999969482422,0.0063803056490081556,0.006266231257397337,-0.0022423148942295468,0.0009738014451408095,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0028445058643291887,0.0021463763770701843,0.0013761193158788663
2018-08-15,251.5487518310547,170.9550018310547,98.71646881103516,111.19000244140625,-0.007467280675722998,-0.01223471517998842,0.005826252081776007,-0.016626844065553037,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.007625646959872112,-0.006740564959643871,-0.006247134118868694
2018-08-16,253.5841522216797,171.5177764892578,98.70833587646484,111.0999984741211,0.008091474816746436,0.003291946138898494,-8.238680605443527e-05,-0.0008094609704913935,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.002622893294774775,0.0022237992989239726,0.001506561165313568
2018-08-17,254.47682189941406,171.555908203125,98.83087158203125,112.12999725341797,0.0035202108251386477,0.00022231931084748524,0.0012413916664522073,0.009270916232611892,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.003563709508762558,0.00390186950571938,0.004220934156706695
2018-08-20,255.02142333984375,171.40330505371094,99.49256896972656,112.69000244140625,0.0021400826855852983,-0.0008895243015085708,0.006695249946734538,0.0049942495470025605,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0032350144694534566,0.003862889941535243,0.004408425076106042
2018-08-21,255.6194305419922,172.0327911376953,99.15763854980469,113.0199966430664,0.0023449292781632103,0.0036725434424214054,-0.003366386287842138,0.002928336094692563,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0013948556318587602,0.0009589670089820272,0.0006038278175151232
2018-08-22,255.46778869628906,172.70053100585938,99.54975128173828,113.2699966430664,-0.0005932328594175917,0.0038814685488046674,0.00395443798045525,0.002211997942183075,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.00236366790300635,0.0023600385110764104,0.002565659930543333
2018-08-23,255.1285400390625,172.4525146484375,99.70498657226562,112.19999694824219,-0.0013279508111680993,-0.0014361065132652007,0.0015593739665709094,-0.009446452957847074,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.002662784078927366,-0.002760552195934325,-0.0030159293081678702
2018-08-24,256.6640625,174.054931640625,99.90103149414062,114.16000366210938,0.00601862285067134,0.009291931726563618,0.001966249920037022,0.01746886601762876,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.008686417628725185,0.008563781608688058,0.008784983307508813
2018-08-27,258.69049072265625,175.82907104492188,99.32915496826172,114.58999633789062,0.007895254999543466,0.01019298555676662,-0.0057244306422646885,0.00376657902932398,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0040325972358423445,0.0028748122058075633,0.0017778774023191881
2018-08-28,258.8154602050781,176.08660888671875,98.73284912109375,113.68000030517578,0.0004830849486301414,0.0014647056955165993,-0.006003331522940081,-0.007941321771505638,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0029992156625747446,-0.0037647933851906786,-0.0046202965143985
2018-08-29,260.20806884765625,178.11827087402344,98.86356353759766,114.19999694824219,0.005380701143102629,0.01153785628645787,0.0013239202318935384,0.004574213948543848,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.005704172902499471,0.004914991956906696,0.004364708456688052
2018-08-30,259.15472412109375,177.80349731445312,99.07591247558594,113.63999938964844,-0.00404808633040199,-0.0017672165692251829,0.002147898885998867,-0.004903656511020316,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0021427651311621554,-0.001989674894642925,-0.0017831258071262656
2018-08-31,259.16357421875,178.03240966796875,98.84718322753906,113.51000213623047,3.4149860421273104e-05,0.001287445730669745,-0.0023086262072351538,-0.0011439392301669793,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0005327424615777787,-0.00082006163274826,-0.001071773053569723
2018-09-04,258.7172546386719,177.26939392089844,98.27569580078125,112.93000030517578,-0.0017221539771689054,-0.0042858249713820795,-0.005781524653487469,-0.005109698001402485,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.004224800400860235,-0.0043721310317726405,-0.004666163434657509
2018-09-05,258.02099609375,174.98016357421875,98.01371002197266,113.31999969482422,-0.002691194856308643,-0.012913849909709674,-0.0026658247156008397,0.0034534613352918964,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.003704352036581815,-0.002632710478985139,-0.001850560787016683
2018-09-06,257.2443542480469,173.41587829589844,98.37397766113281,113.54000091552734,-0.0030099947580271014,-0.008939786352735957,0.003675686177774473,0.0019414156485668688,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.001583169821105429,-0.000510841397030402,0.00039635372879865695
2018-09-07,256.7443542480469,172.7481689453125,97.53881072998047,113.2300033569336,-0.0019436772537206881,-0.003850335719815856,-0.008489713956969736,-0.0027302937827557994,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.00425350517831552,-0.0045159740860776666,-0.0048452940825570775
2018-09-10,257.19085693359375,173.33001708984375,97.89904022216797,113.1500015258789,0.0017390944656001661,0.003368187044086479,0.0036931913511302206,-0.000706542689065337,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.002023482542937882,0.0019201240642011462,0.0018304962514336595
2018-09-11,258.0387268066406,174.66543579101562,97.15401458740234,113.22000122070312,0.003296656355345373,0.0077044860641748425,-0.007610142378054907,0.0006186451072049959,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.001002411287167576,-0.00011835030221469633,-0.0010791782564622287
2018-09-12,258.1012878417969,174.1503448486328,97.38324737548828,114.16999816894531,0.0002424482399618899,-0.002949014726640664,0.002359478288771255,0.008390716640166218,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0020109071105646747,0.002688507266724328,0.003379303808158576
2018-09-13,259.6277770996094,176.01028442382812,97.53062438964844,113.76000213623047,0.005914303142680044,0.010680079771371753,0.0015133713254795733,-0.003591101333891067,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.003629163226410076,0.002634675176331873,0.0016717409040960158
2018-09-14,259.67242431640625,175.4952850341797,97.06394958496094,113.0199966430664,0.0001719662560595303,-0.0029259619194088593,-0.004784905332124945,-0.006504970809317334,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.003510967951197902,-0.003781571676895481,-0.004275089984617502
2018-09-17,258.2976989746094,172.96755981445312,97.06394958496094,113.61000061035156,-0.005294075200383275,-0.014403379664782778,0.0,0.005220350246058381,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.003619276154776918,-0.002171660650388399,-0.000909888899308053
2018-09-18,259.69921875,174.39830017089844,96.0486831665039,113.44000244140625,0.0054259862978043305,0.008271726547915081,-0.01045976825379813,-0.0014963310274801467,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0004354033911102839,-0.0010018636708510613,-0.0023990544762135663
2018-09-19,259.9759826660156,174.26483154296875,95.47555541992188,113.87999725341797,0.0010657094670818434,-0.0007653092249115812,-0.00596705470275416,0.0038786565809445506,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.00044699946990983674,-0.0006205476447848843,-0.0007925812800903273
2018-09-20,262.0827941894531,176.19155883789062,95.91764831542969,114.2699966430664,0.008103869833791855,0.011056317432853957,0.004630430203452551,0.0034246522572403126,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.006803817431834669,0.006184511495870006,0.005608641592938127
2018-09-21,261.8433532714844,175.22817993164062,95.87673950195312,113.48999786376953,-0.000913607925729254,-0.005467792626412837,-0.00042649933766136794,-0.006825928084458366,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0034084569935654563,-0.0032018414764018494,-0.0032791261669054784
2018-09-24,260.9734191894531,175.71551513671875,95.63111877441406,113.47000122070312,-0.003322345483138145,0.0027811463045968043,-0.002561838552447404,-0.00017619740455376842,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0008198087838856283,-0.0011768357465205184,-0.0012427153555170638
2018-09-25,260.7314147949219,175.95431518554688,95.53287506103516,113.6500015258789,-0.0009273143421383301,0.0013590151594884414,-0.0010273195026678783,0.0015863250483771907,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.00024767659076485593,0.00013693567019105362,0.00016018886261568127
2018-09-26,259.9512023925781,176.07861328125,96.2042465209961,113.05000305175781,-0.002992398913485128,0.0007064225482169562,0.007027648435494083,-0.005279352979018381,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.00013442022719811764,8.101588405517004e-05,0.0003672857453532708
2018-09-27,260.67755126953125,177.56924438476562,96.26974487304688,112.05000305175781,0.0027941739459862447,0.008465713556788712,0.0006808259969739439,-0.008845643281780058,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0007737675544922107,-0.00023250903236776786,-0.0012172600023425163
2018-09-28,260.7045593261719,177.53102111816406,96.01593780517578,112.76000213623047,0.00010360714418666817,-0.00021525837277736048,-0.002636415710935869,0.006336448595585464,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,0.0008970954140147258,0.0009742716977301607,0.0011584986376208645
2018-10-01,261.6101989746094,177.89414978027344,95.31104278564453,112.56999969482422,0.003473815919361911,0.0020454378047409794,-0.007341437636755099,-0.001685016298391906,0.25,0.25,0.25,0.25,0.23887616889063604,0.166133800909369,0.31036239203126204,0.2846276381687328,0.1743203509969705,0.12123646582862317,0.36745602494656243,0.3369871582278439,-0.0008768000527610287,-0.0015884801599049465,-0.002411945884476717
